Isbn,Name,Stars,Title,Date,Description
1451648537,My 2 Cents,5.0,"5.0 out of 5 stars
Driven by Perfection",27/11/2011,"My thoughts - a powerful, yet not entirely flattering biography, of a charismatic, temperamental, narcissistic genius who was driven by perfectionism. (You may wish to skim this review if you plan on reading this book).Steve Jobs, a man who will not be easily forgotten, passed away on October 5, 2011 at the age of 56.  In 2009, knowing he was dying, he got Walter Isaacson to agree to write a book about his life. Over the course of the next two difficult years of Job's illness, Isaacson conducted over 40 interviews with him, his friends, family and former coworkers.Jobs grew up in Mountainview, CA, outside of Palo Alto, the adopted son of Paul and Clara Jobs. His biological parents --grad students, a Syrian father and American mother,  he referred to as his ""sperm and egg bank"". Even when he later found out who his real parents were, he always referred to his adoptive parents as his ""real"" parents. However, it appears apparent from reading this book, that being abandoned by his biological parents was a real issue for Job's throughout his life, and it affected the way he treated people as an adult.As a young boy, early on Job's realized he was brighter than his parents. This made him feel more detached. In fact in the 4th grade he tested at a 10th grade level.  Bored with school, he was also somewhat socially awkward and was often bullied at school.  He demanded that he be sent to another school or that he would stop going to school, so his parents moved to a better neighborhood. It was here where Jobs began tinkering with electronics in his garage. This is where is all begin in 1976 for Steve Jobs and Stephen Wozniak. The two were both loners and ""music geeks"" introduced by a friend. Jobs experimented with pot, hash, and LSD and embraced the hippie lifestyle.  The only college that Jobs had any interest in attending was Reed College in Portland, Oregon. It was at Reed that Jobs became interested in Buddhism, attended a Hare Krishna Temple,and became obsessive about dieting and vegetarianism. He was on a personal unending search for enlightenment, which he never quite seemed to find. Jobs dropped out of Reed College to travel around India on a spiritual journey.Job's biography covers his 30+ year career which includes not only the start up operation of Apple Computer out his garage, but also his involvement at Atari, Pixar and NeXT. Just four years after Apple's start up, the company went public and was worth 1.79 billion dollars. By the age of 25 Jobs was worth 256 million dollars and made 300 other people millionaires in the process.  In 2011 Apple is a 40 billion dollar Company. Yet despite his wealth Jobs was a minimalist, believing that in home and in business, ""simplicity is the ultimate sophistication"".Job's opinion of himself was that ""he was special"". He had the uncanny ability to read people and to know exactly what their weak points were.  He used that to his advantage, and created a fear factor in those who worked for him. He was eager to put people down, often in front of others, and wasn't afraid to tell those who worked for him that their ideas were dumb. His prickly behavior caused a high burnout in staff, and because of his high expectations his goal in hiring was to find creative, super-smart people who had a rebellious spirit.He was a genius in business,  but not so much in his personal life. His biography covers his tumultuous relationship with daughter Lisa who he fathered out of wedlock in 1978, to his marriage in 1991 to Laureen Powell and the birth of his first child that same year, who for the first two weeks of his life was known simply as ""baby boy Jobs"".  In 1995 and 1998 two more children, daughters were born to Steve and Laureen.  His was described as aloof to his daughters and often ""prickly"" to his wife, thus by no means an easy man to live with.His illness,was first diagnosed in October of 2003, with what was believed to be, a curable form of pancreatic cancer. Jobs decided against surgery despite the urging of his doctors and those closest to him. Instead he chose to try some radical diets and fastings in the hope they would cleanse his body of cancer. His was obsessed with body image and did not want to have a surgery he believed might not be entirely necessary. The nine month wait caused his cancer to spread, and his health and quality of life would deteriorate as well, ending with his death on October 5, 2011.Steve Jobs is a fascinating read about a complicated and extremely fascinating man. As prickly as this man could be at times, there are a few paragraphs that were able to bring me to tears.  Apparently, according to Jobs, much of your thinking is changed in the face of death, and suddenly you no longer worry about ""having something to lose.""A highly recommended read."
1451648537,Larry David Wilson,5.0,"5.0 out of 5 stars
A magnificent job on Jobs",18/11/2011,"On a scale of 1 to 5, this biography is a 10. I am not usually much for reading biographies, but this one is compelling, even exciting. As I write this review, it has been only 45 days since Steve Jobs died. Thus, I find it amazing that I am just finishing Walter Isaacson's masterful piece of work about the life of one of my heroes. It has been on the stands for less than a month and already it is on Amazon's list of the year's 100 best books. So, why my interest? Part of it is due to my status as a ""Mac person."" I have worked on Apple computers since the days of Apple IIe, when one of these machines was all that was available in the department (i.e., the biology department of Miami Dade College's Kendall Campus). Somehow, a bit later I scored a school-owned Mac SE, with its tiny 9-inch monochromatic screen. That computer, however, did not survive the trashing of our home by Hurricane Andrew in 1992. I then decided it was time to buy my own, so I went through the underwhelming Performa 6400 and, when it died, moved to the Power Mac G4 (still working), and finally to the MacBook Pro laptop, on which I am creating this review. Steve Jobs was the person, more than anyone else, responsible for putting these devices in my hands. I am happy now to have Isaacson's recounting of the four phases of Jobs' life: pre-Apple (his early life), Apple 1 (prior to his ouster), NeXT/Pixar (prior to his return), and Apple 2 (after his return). The author conducted many, many interviews with people who knew Steve (including some who loved him and some who didn't). Steve gave Isaacson carte blanche in painting an accurate picture of this complex man, who, it is fair to say, would not have been easy to like, especially if one was an employee (or a wife, child, or competitor). Nonetheless, Jobs was responsible for creating the Apple culture by his end-to-end strategy involving the marriage of computer hardware and software and that of technology and the humanities, which has characterized the Apple approach to the present, except for the regrettable period between Apple 1 and Apple 2 when John Sculley and Gil Amelio ruled the roost. Does anyone still have a functioning Power Computing Mac clone? Probably not. That company, although successful, only had a two-year run (1995-1997), because Steve killed the Mac cloning business when he returned to Apple as interim CEO. Another major breakthrough for Apple and Steve came with the concept of the ""digital hub,"" i.e., the coordination of a range of devices to play music, record video, and take photographs. In a sense, the digital hub concept was an extension of the end-to-end strategy, and led, in succession, to the iPod, iPhone, and iPad. It also gave rise to the Apple and iTunes stores. For many people, any one of these accomplishments, the desktop computer, the laptop computer, the music player, the phone, the tablet computer, would have sufficed to define one's impact on the world, but Steve Jobs was not interested simply in impacting the world; he wished to ""make a dent in the universe."" One of the really interesting aspects of Steve's makeup discussed by Isaacson is the major contrast between the thinking prowess of this man as related to techno-domination and the cracked approach to his personal life, especially his health. I think that the author makes the case that both his ability to make technological magic and his willingness to ignore the unavoidable resulted from his practice of the so-called ""reality distortion field."" Jobs believed that he could remake the rules by which the universe operates. In business, this might mean that he could push people to perform beyond their understanding of their own capacities so as to meet ostensibly unachievable deadlines. In his personal life, reality distortion could allow for the ignoring of medical advice about the neuroendrocrine pancreatic cancer that killed him. While some might regret his decisions that seem to have hastened his death, we need to remember that it is much more common for humans to live in a reality distrotion field than it is for them to own up to reality and get on with their lives in the real world. When Steve Jobs died on October 5th of this year, the company he began released a statement acknowledging that ""Steve's brilliance, passion and energy were the source of countless innovations that enrich and improve all of our lives."" This has certainly been the case for me and I am indebted substantially to Walter Isaacson for his look at Steve's life, which I highly recommend to anyone interested in how this man dented the universe. Now, since Apple has a new board chairman, it remains to be seen what the answers will be to two key questions. Will Apple retain its innovative edge under new leadership and will the new leadership be able to create a proper tribute to Steve Jobs' greatness?"
1451648537,Regina Chng,5.0,"5.0 out of 5 stars
Inspiring, inspiring, inspiring",11/12/2023,"It was such a great story of one of the best inventors in history. Gave me much food for thought into his thought process, reasoning and extremity. And, true to what the biographer has described in his epilogue, i did tear a little at the end. :’). Will reread this and recommend anyone who is at odds with the world to read this too."
1451648537,Jack Nargundkar,5.0,"5.0 out of 5 stars
Marketing & Management Lessons from ""Steve Jobs"" Biography-""This was a man!""",18/11/2011,"Steve Jobs' life could well be summed up in a famous claim attributed to Julius Caesar, ""I came, I saw, I conquered."" Because, in reading Isaacson's book, one gets the impression that Steve Jobs in his relatively short life seemed to be in a rush to ""change the world."" By mastering the art of marrying creativity and engineering, he adapted cutting-edge technologies to simplify life for mankind. In doing so, as Isaacson points out, Steve Jobs transformed (conquered, if you will) six major industries:1. Personal computers2. Animated movies3. Music4. Phones5. Tablet computing6. Digital publishingWhile the impact of these transformations were significantly greater in the B2C world of movies, music and phones; he also created enormous trend-setting influences in the B2B domain of computers and digital publishing.In keeping with the Julius Caesar metaphors, I am reminded of another great quote from Shakespeare's play on the life of the Roman emperor, in which Mark Antony grieves after Caesar has been slain, ""The evil that men do lives after them; The good is oft interred with their bones."" In reading Isaacson's book, I got the impression that the reverse of this quote was true in the case of Steve Jobs - some of the ""evil"" personality traits that Steve displayed during his short life will soon be forgotten, but the tremendous good that his professional endeavors bestowed upon the world will live on forever.Isaacson made much about Steve Jobs and his ""Reality Distortion Field (RDF)."" Every time I came across this nebulous concept in the book, I couldn't help think that by definition ""reality distortion"" is an oxymoron. RDF is a mind-bending exercise that is typically associated with people who experiment with hallucinogens and/or practice intensive meditative techniques. Steve indulged in both of these activities and this probably convinced him that he had the will power to make subordinates and colleagues achieve the impossible. But as the old saying goes, ""it takes two to tango,"" and Steve couldn't have been a leader of the RDF cult, if he did not have willing followers. The bottom line is Steve used RDF for the public good - he led them to create insanely good products and did not get them to just drink the Kool-Aid. In any event, this is not a management style that I would recommend because it is not one that can be taught - some chosen few are born with it and Steve Jobs was one of them.From a marketing standpoint, if there is a single most appealing characteristic of Steve Jobs that stands out in Isaacson's book, it is the one that gave him an ability to so seamlessly intersect art and engineering in a superior fashion, which can be seen in every product from the first Macintosh to the last iPad. Steve's mind naturally converged its logical left brain and creative right brain activities and thus enabled him to gracefully connect the complex with the simple. More importantly, he imbued his ""think different"" philosophy into every product using the KISS - ""Keep it Small & Simple"" - standard that required every user experience to be as intuitive and simple as possible, even when it meant integrating very sophisticated hardware and software to make it happen.The flip side of Steve's KISS was an insistence on providing a tightly-controlled, end-to-end user experience, which required him to manage a very vertically-integrated company. In the age of the internet and open systems, this was a rather contrarian approach. But, as Isaacson points out with several instances in the book, Steve did display some very contradictory traits-both, on the personal side and in his professional behavior. Nonetheless, these contradictions did not prevent him from achieving what he set out to do. Again, this is a characteristic that cannot be acquired and probably not a management style that ordinary people would be able to pull off. But Steve did!Steve was not only opposed to a horizontally-fragmented, decentralized company structure, but also adopted a very collaborative management style to boot-it involved all functional departments at all stages of the concept-to-launch cycle. This operating style enabled him to tinker, change and even scrap late-stage designs and start over, if the perfectionist in him was not satisfied with the way a product/service was turning out. Steve defied conventional product marketing methods and, in fact, did not believe in traditional market research. Again, this methodology had a better chance of succeeding in the ""build it and they will come"" naivete of the B2C world, but would be more difficult to pull off in the stricter demands of the B2B world. It probably explains why Steve was wildly successful in the B2C industries and to a lesser degree in the B2B sectors.To read the complete review, check my blog, ""The Marketing Id."""
1451648537,Dr Benjamin,4.0,"4.0 out of 5 stars
A challenging life",17/12/2012,"I had heard many stories and read much about Steve Jobs and the thought of reading a biography which he himself had ""authorized"" was an interesting prospect. Friends of mine also knew him very well and he would be at their house every week for something to eat and the opportunity to talk. He was, it seems, for all his other foibles, a very good friend (at least for friends outside of the business he was in) keeping this part of his life free of the angst, chaos, confusion and anger he could introduce into the lives of his colleagues. He also enjoyed eating with my friends, giving another take on his nutritional beliefs, complexities and hangups which feature greatly in the book.Within a comparatively few pages also, I had a case of ""déjà vu"": my first major job in the corporate world in Australia, introduced me to a boss whose similarities with Steve Jobs were virtually a mirror-image. He was driven, enthusiastic, passionate about things and projects; totally self-centered; at times, totally insufferable; paranoid; mercurial - in fact, the list of similar ""negatives"" went on ad infinitum. He could swear one moment that white was white, then it was black, then grey, the purple, then, having confused and upset many, admit he was wrong and that white was indeed white; he loved ideas - often triggered by something seen or heard - and thought them up, conjured them up and re-engineered them continually, thinking nothing of an excited telephone call at late or early hours most would describe as ""ill-considered timing"" because they would in all probability be asleep. He was a hard task master but also, by endless example, one learned much about how to do things best and equally how not to do things. It was a master-servant relationship but, he appreciated talent and creativity and nurtured it because the talent of others helped create the vision he had of product and service perfection as well as adding those missing dimensions he himself required for a more complete picture. He was like a conductor of capabilities; a chef bringing it all into an exciting new recipe to which others became addicted.Our working relationship survived 11 years and, like those who worked with Jobs, one learned not to be offended at stolen ideas. Whatever went into his head and re-emerged WAS his idea although at times when one least expected it, a public compliment would be given. So, as with those colleagues sharing ""Life with Steve"", for me, it was an exciting and often unpredictable roller-coaster ride and certainly no tranquil, boring backwater. Like Jobs, my former boss believed in creating the future and that people didn't really know what they wanted or preferred until you gave it to them. Thus, asking their opinions before the event was a pointless exercise. Marketing the message and the product was far more important and these had first to be created!So, the book for me was an unfurling of much about a person driven and impassioned but who also, I think, believed in karma. I provides cause for reflection, given the ultimate outcomes of his life. One develops a certain sympathy for those who were chewed up and spat out during the entire process. Jobs could be dictatorial, brutal, vicious and ruthless as well as totally unpredictable. His views on design and production often meant huge costs, particularly (and as often happened) he changed his mind. But, the book also provides a journey of discovery as the Jobs vision for computers and revolutionary consumer electronics and his battles with other competing companies, take center-stage. Over time also, especially as Jobs starts to mellow and with the onset of his cancer, the obnoxious, hard-nosed, apparently immune-from-all-evil attitude starts to show a more human face. For all the bravado too, and, remembering that in spite of all he was a multi-millionaire in his early twenties, when he was ousted from Apple and had a time in the wilderness with NEXT and other ventures, over time he began to learn from his mistakes. Being an ideas man and visionary is all very well but, one also needs practical and technical heads to make it all happen. So, by the time Apple had become a basket case on the verge of insolvency, he alone had the capacity to rescue it. This, he did, a most remarkable turnaround, to create the world's most valued brand. The impacts of his vision affected computers to be sure but more importantly, mobile telephone technology; film, music and  videos and how they are marketed as well as enjoyed on mobile devices; communications and also of course, flagship marketing in signature stores which are at once a design statement as well as a total experience. Every Apple store I have ever been into all over the world has been almost standing room only. There is thus a total mystique but also a reality, an experience.The book sees a much softer and more attractive Jobs emerge towards the end, in spite of some technical problems with the iPhone 4 and one sees a more subdued Jobs on a gradual and not-too-pleasant pathway into the valley of death. Somewhat oddly, however, the book ends in denial of his death, at least denial by omission. It is almost as is there is an anticipated second coming. Once Jobs gets heaven and hell sorted out he will come back to earth."
1451648537,Janina,5.0,"5.0 out of 5 stars
excellent",25/12/2023,This book was a great read. I didn’t wantIt toEnd.  I cried when Steve died.  I feel like o understand him and how apple works
1451648537,Mimi,5.0,"5.0 out of 5 stars
Great Biography",31/05/2023,"I loved this book.  I was never interested in Apple products.  I had several college friends that became school teachers and Apple was all they could talk about.  For some reason, that turned me off.  I have found out recently that I was not alone in this assessment.  I bought my first “IBM Compatible” computer around 1985.  Over the years I had several Dell computers using Windows and Microsoft Word, Excel, Access Database, Quicken, etc.  I also used this type of hardware and software at work.  I had an Android phone which I hated.  In 2008 I discovered the iPod.  OMG, loved it.  In 2019 my iPod was dead, my Canon camera was awful and I hated the Android phone.  I walked in to AT&T and walked out with the iPhone XR which blew me away.  Three devices in one.  Great music, a great phone and a camera.  In 2021 I had a Samsung Tablet that started to act up.  I went for the iPad Mini.  No comparison to Samsung.  In 2022, my Dell desktop was 5 years old.  I decided to make a huge leap and go for an iMac.  The transition from Windows and Microsoft to Apple wasn’t exactly a piece of cake but, thanks to hours of YouTube Videos, I made it.  I’m never going back.  Three devices that all sync with each other.  Documents in iCloud.  If you’re an Apple user, you know what I mean.  If you’re not an Apple user, you don’t know what you’re missing.  So, back to this book review:  it was fascinating to read about the development of all of these devices.  I knew a little about Steve Jobs, but this book really goes in to the detail about his life and this company.  He was a very complicated genius.  He truly did change the world and Walter Isaacson did a fabulous job telling his complicated story."
1451648537,Doctor Moss,4.0,"4.0 out of 5 stars
A Passion for the Perfect Product",26/11/2011,"There was a lot to Steve Jobs, despite his penchant for minimalism.  But what stands out the most to me from Isaacon's biography is Jobs' passion for making great products -- his uncompromising obsession with making everything that he touched as perfect as it could be.  That's what Jobs' legacy is for the great majority of us who didn't work with or live close to him -- he not only gave us incredible, ground-breaking products, but a model of personal passion to produce the thing that is perfect.Isaacson presents more than that one side of Jobs.  There is also Jobs the interpersonal disaster, the narcissist seemingly utterly lacking the capacity for empathy.  As Isaacson says and cites others saying, Jobs seems to actually need to tear down other people now and then, and shows little regret afterwards.  This often-public destruction of another human being can be rationalized as the need to push people to extreme accomplishments, or to separate ""B players"" from ""A players"", but it is all too-often abused as an excuse for simply being a jerk.Another side that Isaacson reveals is Jobs as complex husband and father.  Given how difficult his relationships with people in general were, it's not hard to imagine that his romantic relationships were difficult as well, or that he struggled as a parent, particularly with his daughters.  His initial denial of his first child, by his girlfriend at the time, is appalling but really not so surprising, given all that we learn about his apparent drive to unfettered self-indulgence.But all of that, as reprehensible as it is, pales in comparison to what I took away from Isaacson's book about Jobs the designer.The ""product"" is more than the thing, for Jobs.  It begins with the advertising, the shopping experience at the Apple store, the paying experience, the packaging, then the thing itself, how you use it, how you use it with other products, the support experience, even how you eventually replace the product with something new -- Jobs wanted every bit of it to be perfect. Hence the closed system that Apple both suffers and thrives from.  In an almost measured, wise moment, Jobs grants to Bill Gates that each pursued a profitable course, one controlling the product and the other freely licensing it for wide adoption and multiple sources of innovation.  Of course, when he comes back to himself, Jobs believes and says that what Microsoft produced, by allowing any and all to play in an uncoordinated manner, was ""crap.""  Openness sounds good and plays well in the technology culture, but Jobs' particular path to perfection demanded and thrived on control.What's odd is that, as a person of so little empathy, Jobs could be such a great, almost unerring, judge of what people would love in a product.  After all, ""perfection"" here is hardly an objective standard -- it's Jobs' own judgment.  He was wrong now and then -- the G4 Cube or that hockey puck mouse that came with the original iMac -- but his batting average was awfully good.  Isaacson provides a jaw-dropping list, from the Apple II and the Mac, through Toy Story, iTunes, the iPhone and iPod, the iPad, the Apple retail stores, and right up to iCloud.  And he did it all while disdaining customer focus groups or even customer testing.  ""Our job,"" he said, ""is to figure out what they're going to want before they do.""Jobs' passion went beyond the product, too, to the company itself.  It's clear, especially later in his life, that Apple was not just a vehicle for him, that he wanted to create a great company that would continue well beyond his leadership, to go on to create great, innovative products, with that same no-compromise approach.  He may not have been a great teacher or mentor, and we'll see how that part of his legacy turns out, but the intention to create a great company that outlived him was certainly there.Jobs has sometimes been derided as simply a skilled marketer (by distinction from Steve Wozniak's technical brilliance), even as a con man, manipulating whole crowds by creating  ""reality distortion fields"" around him.  But I think Jobs was sincere. Even when he shilled his products, proclaiming them ""the greatest thing we've done"", he meant it.  Why not?  He had made sure it was great, he wouldn't stop until it was.  When he told the Cupertino City Council, while showing the drawings for Apple's proposed new headquarters, ""It's like a spaceship has landed,"" he wasn't so much hyping as he was showing his own genuine delight with what he and his architects were creating.  That delight was the payoff for his perfectionism.Isaacson's book won't be the only biography of Jobs.  I'd be interested to read, for example, a study of Jobs as designer (or of Apple's design history under his leadership, finally giving due respect to the contributions of not only Jony Ive but the many others who contributed).  But Isaacson's is certainly a good starting point, a kind of opening to the conversation that others can now take up and hopefully will."
1451648537,J. S. Greenfield,5.0,"5.0 out of 5 stars
A damned good read....",02/01/2012,"First and foremost, this is just a good read.I found that Isaacson's bio of Einstein was both interesting and did a profoundly better job of explaining relativity than my physics professors ever did.  This book didn't disappoint.  It was both captivating, and offered meaningful insight into Steve Jobs and the history of Apple.On way of my own biases, I was an Apple bigot before being an Apple bigot was cool.  I learned to program on an Apple II that my father brought home in 1980.  I've been a shareholder since I was given a single share of Apple stock for my bar mitzvah in 1981.  I later grew up using Macs in college for everything from writing papers to digital circuit simulation to writing shareware apps that paid off debt I had accumulated as a starving grad student and provided the down payment on my first home.  I even continued to use a Mac (eventually a PowerPC clone) as my exclusive home computer during most of my tenure with IBM!But around 1998-99, I finally gave up on Macs and bought my first PC.  By then I had concluded that Windows hadn't simply caught up, but in many regards had surpassed the Mac.  Mac had become a lesser computer that cost a premium, for which applications were fewer in number, and cost more.  Even after Apple finally made substantial improvements and moved to a Unix kernel, I've never been tempted to look back.What's more, as Apple entered the consumer electronics domain and began producing closed devices and systems characterized by excessive proprietary control, I developed a decidedly anti-Apple viewpoint.  Not a reflexive anti-Apple bias -- I did eventually start using a hand-me-down iPod when my daughter just had to upgrade to a iTouch.  And we eventually all got iPhones after I concluded that, whatever it's limitations, it was still a better option than the available Android alternatives.  But you get the point -- I'm now closer to being an anti-Apple bigot than one of the hordes of Apple fans.This book provides real insight into why Apple systems are as closed as they are, and why Apple acts as controlling as it does.  It provides a good understanding of just how Steve Jobs drove Apple to where it is today.Ultimately, the book does not paint a flattering picture of Jobs.  I've read other reviewers who complained that Isaacson clearly disliked Jobs, and that the book was a hatchet job.  I've seen Isaacson doing interviews since Jobs' death, however, and if anything, I'd say the opposite is true.  I think he actually holds Jobs in awe.(Those who find the description of Jobs as such an unrelenting jerk incompatible with the extremely strong positive feelings expressed by many who worked with him have clearly never worked with somebody of his ilk, and fail to recognize something basic in human psychology.  When people go through what is effectively prolonged hazing, one of two things happen: either they part ways prior to completion, in which cases they are left only with enormous resentment over the hazing/bad behavior, or they survive the hazing and feel empowered and strongly bound to the others involved, as a result.  What you would expect from those who worked closely with/for Jobs is precisely a polarized love or hate reaction.  But even those who come out with strong positive feelings will still very much recognize, and likely even resent, the bad behavior.)I've also seen complaints that the book gives short shrift to specific events or aspects of Jobs' life.  That strikes me as inevitable.  The book is ~600 pages as it is.  I think the purpose of the book is to provide meaningful insight into Jobs, including what formed him and what he formed, not to comprehensively document each and every aspect and occurrence of his life.Are there places where the book is lacking?  Yes, I think so.  The book suggests that there was a substantial change in Jobs -- a maturation -- between his initial stint with Apple and his second run there.  But if he became more reasonable and effective at his interpersonal interactions with Apple employees in his second stint, that certainly wasn't apparent to me from the book.In any case, whatever its limitations, and whatever your feelings toward Apple or Steve Jobs, this book is enlightening and entertaining, and well worth the read.P.S. For the record, this is the first book I've read in it's entirety on an eReader.  (A Kindle Fire -- perhaps there's some irony there.)"
1451648537,"Gary W Moore, Author and Syndicated Columnist",5.0,"5.0 out of 5 stars
Masterful look into the life of an imperfect and flawed genius",12/02/2012,"I would not have been considered as part of the `target market' for Walter Isaacson's new biography of Steve Jobs. I knew very little about Jobs. I am at best a point and click MicroSoft computer user and really only have a vague idea of what an operating system is.I began reading this book because over the last 4 years, I have been told I look like Steve Jobs, maybe a hundred times. I was actually pulled out of line by the TSA last year at Seattle-Tacoma Airport and brought through a special line. I thought I was going to be searched but as I was walking through, the TSA agent said, ""I am praying for you, Mr. Jobs."" I laughed and told him I appreciate the prayers but I was not Mr. Jobs. He then asked to see my license. He didn't believe me.I have worn black turtlenecks for years. I didn't know Jobs wore them. I hate to shave, so usually have a face full of stubble. I only pull out a razor when I am speaking (I am an author and professional speaker) or have a ""suit and tie"" business meeting. I began wearing glasses full-time in 2008 and the mistaken identity began almost immediately. My only other connection to the man is that I love my iPhone.The publicity surrounding his death increased the ""do you know who you look like?"" questions by ten times. During a recent walk through Midway Airport in Chicago, the young lady at the ticket counter said, ""I know everyone must tell you that you look like Steve jobs, right?"" As I walked to security, the TSA agent looked at me and asked if I was a celebrity impersonator. I said ""No, but I do get mistaken for John Wayne often."" Then, as I loaded into the Southwest flight, one of the flight attendants was looking at me and walked up with her copy of the book and held it up to my face and asked, ""Are you trying to look like him?"" I assured her I was not. I then told her that I bet Steve was often mistaken for me. She looked at me and responded, ""Nah.""So when I landed in Dallas, I downloaded this book on my new Kindle and the unexpected happened - I was mesmerized. People will say in reviews, as a standard line, ""I could not put this book down."" We all know they certainly were able to put it down ... but never in my life have I been so captivated by a book.Walter Isaacson has performed an incredible service in his skillfully writtten examination of a life. It is structured perfectly, flows beautifully and is a brutally honest look at a brilliant man who will become a colorful part of our cultural history. Through most of this story, I did not like Steve Jobs but tolerated his arrogance and rudeness as part of what makes this story great.  Then came the point in the book where I realized it is not arrogance if it is true and I believe Steve Jobs to be a genius.I feel sorry for those who loved and respected him but suffered his wrath and continued to do so because of their loyalty to him and the ""Apple Idea."" I despise him for the rejection and denial of his first daughter and know she will suffer for the rest of her life because of both his actions and inactions. I feel sorry for him because of the joy his daughter could have brought to his earlier life, that he chose to miss. Yes, he tried to make up for it later, but I think those are the kinds of losses that can never be regained.As the book progressed, I still did not like him, but the tremendous respect I felt for his accomplishments and intellect blossomed. Steve Jobs is the most interesting human being I have ever encountered, even though my only introductions are through this book ... and being occasionally misidentified as him. However, Walter Isaacson's skillful masterpiece is more than enough. Through Isaacson's insightful eyes and his carefully chosen and crafted words, I feel I have personally met a man that will be remembered as an American icon and revered for generations to come. Through this book, I witnessed a combination of his genius and severe personality defects in a way that displayed, what I believe is, a complete picture of Steve Jobs.When I began reading this book, the LAST thing I ever expected to say was this ...""This is the best book I have ever read. Period.""Go figure ... I would have never guessed."
1451648537,Dr. Chuck Chakrapani,5.0,"5.0 out of 5 stars
Story of the man who put a dent in the universe. Well worth reading.",25/10/2011,"Steve Jobs wanted to change the world, ""put a dent in the universe."" And he did.  If you are interested in life and want to know how Jobs changed it right before our eyes, you should read this book.No other book on Jobs has been based on first hand information from the Master himself, his colleagues and his detractors. There is no other way to know the man who changed the way we live and work. The fact that the book is engaging is a big bonus.First Jobs' personal life, personality and beliefs. Like all fascinating people in history, Jobs was a bundle of contradictions. Born out of wedlock, he was an American icon and yet born of a Syrian Muslim whom he never knew, but had accidentally met. Adopted at birth by working class parents, he became skeptical of the Church as the all-knowing god did not help the starving children in Biafra and alternated between being a believer and a non-believer. He was, at different times, a vegan and a fruitarian (hence the name Apple).  Jobs was influenced by the counter cultural ideas of the 60's and the 70's and yet become one of the most revered corporate figures of all time. He was a multi-billionaire who lived on a regular street with no high fenced compound, security or live-in servants; a Zen Buddhist who was obsessed with Zen-like simplicity but did not possess Zen-like tranquility; a son who tried to abandon his child like the way he had thought he was abandoned; a leader who was highly demanding of his colleagues and coworkers; a vastly influential figure in computing who neither built computers not wrote codes himself; a genius who was mean to many people. All these factoids had to have some influence on who he was and who he became and may keep interested psychologists busy for years. Yet, it is not for these tabloid fodder that he is looked upon with awe. To get caught up in the contradictions of a man is to miss the man.So who is the man then? Isaacson presents Jobs life and work as a play in three acts.During the first act, two unlikely partners named Steves (Jobs and Woz) create the world's first commercially viable personal computer, Apple II. Jobs then creates the revolutionary but unsuccessful Lisa. Apple goes public, Jobs creates the Mac, which carves itself a distinct niche. He then brings in Pepsi's Scully to manage the company only to find himself ousted from the company he founded. During his exile Jobs creates another revolutionary but not-so-successful computer NeXT.  But Jobs other venture, Pixar, an outstanding animation company, is a huge commercial success.The second act is Jobs' return to Apple.  Apple was in decline and it buys the money losing NeXT. Job returns to the company he founded as the interim CEO. Introduces a series of products: peppermint colored iMacs followed b y 21st Century Macs.The third act is the post-pc revolution, the most dramatic of all: the creation of ipod (almost 10 years ago to the day), paradigm-changing iphone and the category-creating ipad, along with many other things and cloud computing. We can't imagine a world today without ipads, ipods and iphones. The rewards are high. Apple first surpasses Microsoft and becomes the most valuable tech company. Then Apple becomes, for brief periods of time, the most valuable company in the world.But this is not the story of Apple, but of Job. What was happening in the background while the three act play is being staged -  to his family, his health, his odd beliefs that might have cost him his life, and his relationships with other giants of technology - is the focus of this book. The story is told with many interesting anecdotes such as Bill Gates incredulously exclaiming ""Do ALL of you live here?"" when visiting for the first time Steve Jobs' modest house.This is an ""authorized  biography"" and I'm wary of ""authorized"" biographies. Always thought they were full-length PR pieces. This one is different. Jobs gave Isaacson complete freedom to write the book and Jobs didn't demand editorial control. He didn't even want to see the book before it was published. And it shows. You see Jobs as he was. Warts and all. This is Jobs' last gift to those of us who admired his vision of the world, but wondered about the essence of the man behind it all. Now we know.As you finish reading Job's biography of nearly 600 pages, something strikes you as odd. Steve Jobs' death is not mentioned in the book. Not the date, not the time and not even the fact that he is no more. Strangely fascinating. Like the man himself."
